0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.111111111111111049e-01
1.000000000000000056e-01
9.090909090909091161e-02
8.333333333333332871e-02
7.692307692307692735e-02
1.428571428571428492e-01
2.000000000000000111e-01
1.875000000000000000e-01
2.352941176470588203e-01
2.777777777777777901e-01
2.631578947368420907e-01
2.500000000000000000e-01
3.809523809523809312e-01
3.636363636363636465e-01
3.478260869565217295e-01
3.333333333333333148e-01
3.200000000000000067e-01
3.461538461538461453e-01
3.703703703703703498e-01
3.571428571428571508e-01
3.448275862068965747e-01
3.333333333333333148e-01
3.225806451612903136e-01
3.125000000000000000e-01
3.030303030303030387e-01
2.941176470588235392e-01
2.857142857142856984e-01
2.777777777777777901e-01
2.972972972972973138e-01
2.894736842105263275e-01
2.820512820512820484e-01
2.750000000000000222e-01
2.682926829268292845e-01
2.857142857142856984e-01
3.023255813953488191e-01
3.181818181818181768e-01
3.111111111111111160e-01
3.478260869565217295e-01
3.404255319148936088e-01
3.333333333333333148e-01
3.265306122448979331e-01
3.599999999999999867e-01
3.529411764705882582e-01
3.461538461538461453e-01
3.396226415094339424e-01
3.518518518518518601e-01
3.454545454545454586e-01
3.392857142857143016e-01
3.333333333333333148e-01
3.448275862068965747e-01
3.389830508474576121e-01
3.333333333333333148e-01
3.442622950819672067e-01
3.387096774193548154e-01
3.333333333333333148e-01
3.281250000000000000e-01
3.384615384615384803e-01
3.484848484848485084e-01
3.432835820895522305e-01
3.529411764705882582e-01
3.478260869565217295e-01
3.571428571428571508e-01
3.521126760563380031e-01
3.472222222222222099e-01
3.424657534246575152e-01
3.378378378378378288e-01
3.333333333333333148e-01
3.289473684210526550e-01
3.246753246753246724e-01
3.205128205128205399e-01
3.164556962025316666e-01
3.624999999999999889e-01
3.580246913580246715e-01
3.536585365853658347e-01
3.975903614457831359e-01
4.047619047619047672e-01
4.000000000000000222e-01
3.953488372093023062e-01
3.908045977011494476e-01
4.318181818181818232e-01
4.269662921348314488e-01
4.222222222222222210e-01
4.285714285714285476e-01
4.239130434782608647e-01
4.193548387096774355e-01
4.148936170212765839e-01
4.105263157894736836e-01
4.062500000000000000e-01
4.020618556701031077e-01
3.979591836734693855e-01
3.939393939393939226e-01
3.900000000000000133e-01
3.861386138613861485e-01
3.823529411764705621e-01
3.786407766990291246e-01
